3310;33;10;Thoraco-lumbale wervelkolom;Aseptische botnecrose;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3311;33;11;Thoraco-lumbale wervelkolom;Afwijkingen wervelkolom / bekken;open;Kyfoscoliose, progressief;;o.b.v. med.noodzaak;;B2°. progressieve scoliose;Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3312;33;12;Thoraco-lumbale wervelkolom;Skeletafwijkingen (aangeboren);open;;;o.b.v. med.noodzaak;;B1°. aangeboren afwijking;Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3313;33;13;Thoraco-lumbale wervelkolom;Ossificatiestoornis;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3314;33;14;Thoraco-lumbale wervelkolom;Ontstekingen / nieuwvormingen in het skelet;open;;;o.b.v. med.noodzaak;;"B6°. fractuur als gevolg van morbus Kahler, botmetastase of morbus Paget;";Bijlage 1;x;x;;;;;;;;;;;;;;x;;;;;;;x;;;;;
3315;33;15;Thoraco-lumbale wervelkolom;Pseudo-arthrose / epiphysiolysis / apofysitiden;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3316;33;16;Thoraco-lumbale wervelkolom;Standsafwijkingen extremiteiten;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3317;33;17;Thoraco-lumbale wervelkolom;Afwijkingen gewrichten, uitgezonderd wervelkolom / bekken;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3318;33;18;Thoraco-lumbale wervelkolom;Overige orthopedische aandoeningen zonder chirurgie;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3319;33;19;Thoraco-lumbale wervelkolom;Dupuytren;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3320;33;20;Thoraco-lumbale wervelkolom;Epicondylitis / tendinitis / tendovaginitis;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3321;33;21;Thoraco-lumbale wervelkolom;Bursitis (niet traumatisch) / capsulitis;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3322;33;22;Thoraco-lumbale wervelkolom;Chondropathie / arthropathie / meniscuslaesie;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3323;33;23;Thoraco-lumbale wervelkolom;Artrose;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3324;33;24;Thoraco-lumbale wervelkolom;Osteoporose;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3325;33;25;Thoraco-lumbale wervelkolom;Syndroom van Costen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3326;33;26;Thoraco-lumbale wervelkolom;Spier-, pees- en fascie aandoeningen;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3327;33;27;Thoraco-lumbale wervelkolom;Discusdegeneratie, coccygodynie / HNP;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3328;33;28;Thoraco-lumbale wervelkolom;Sudeckse a(dys)trofie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3331;33;31;Thoraco-lumbale wervelkolom;Gewrichtcontusie / -distorsie;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3332;33;32;Thoraco-lumbale wervelkolom;Luxatie (sub-);open;Luxatie, na opname of revalidatie(dag)behandeling;;12 mnd in aansluiting op opname ziekenhuis of revalidatie-inrichting.;Start behandeling binnen 3 maanden na ontslag*;"D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3333;33;33;Thoraco-lumbale wervelkolom;Spier-, peesruptuur / haematoom;open;;;12 mnd in aansluiting op opname ziekenhuis of revalidatie-inrichting.;Start behandeling binnen 3 maanden na ontslag*;"D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3334;33;34;Thoraco-lumbale wervelkolom;Hydrops / haemarthos / haematoom;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3335;33;35;Thoraco-lumbale wervelkolom;Myositis ossificans / adhaesies / traumatische bursitis;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3336;33;36;Thoraco-lumbale wervelkolom;Fracturen;open;Compressiefractuur (i.c. van wervels) - na opname ;;"B18° 6 maanden
D5°  Max 12 maanden in aansluiting op opname ziekenhuis of revalidatie-inrichting.";D5° Start behandeling binnen 3 maanden na ontslag*.;"B18°. fracturen indien deze conservatief worden behandeld
D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3337;33;37;Thoraco-lumbale wervelkolom;?;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3338;33;38;Thoraco-lumbale wervelkolom;Whiplash injury (nektrauma);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3339;33;39;Thoraco-lumbale wervelkolom;Status na brandwonden;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3340;33;40;Thoraco-lumbale wervelkolom;Hartaandoeningen (niet genoemd onder 41 t/m 49);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3341;33;41;Thoraco-lumbale wervelkolom;Myocard-infarct (AMI);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3342;33;42;Thoraco-lumbale wervelkolom;Status na coronary artery bypassoperatie (CABG);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3343;33;43;Thoraco-lumbale wervelkolom;Status na percutane transluminale coronair angioplastiek (PTCA);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3344;33;44;Thoraco-lumbale wervelkolom;Status na hartklepoperatie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3345;33;45;Thoraco-lumbale wervelkolom;Status na operatief gecorrigeerde congenitale afwijkingen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3346;33;46;Thoraco-lumbale wervelkolom;Lymfevataandoeningen / oedeem;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3347;33;47;Thoraco-lumbale wervelkolom;Ulcus / decubitus / necrose;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3348;33;48;Thoraco-lumbale wervelkolom;Algemeen vaatlijden, circulatiestoornissen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3349;33;49;Thoraco-lumbale wervelkolom;?;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3350;33;50;Thoraco-lumbale wervelkolom;Cara;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3351;33;51;Thoraco-lumbale wervelkolom;Aangeboren afwijkingen tractus respiratorius;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3352;33;52;Thoraco-lumbale wervelkolom;Pneumothorax / longoedeem;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3353;33;53;Thoraco-lumbale wervelkolom;Luchtweginfecties;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3354;33;54;Thoraco-lumbale wervelkolom;COPD;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3355;33;55;Thoraco-lumbale wervelkolom;Emfyseem;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3356;33;56;Thoraco-lumbale wervelkolom;Interstitiële longaandoeningen incl. sarcoïdose;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3360;33;60;Thoraco-lumbale wervelkolom;Diabetes mellitus;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3361;33;61;Thoraco-lumbale wervelkolom;Immuniteitsstoornissen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3362;33;62;Thoraco-lumbale wervelkolom;Spastisch colon;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3364;33;64;Thoraco-lumbale wervelkolom;Adipositas;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3365;33;65;Thoraco-lumbale wervelkolom;Overige-, erfelijke aandoeningen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3368;33;68;Thoraco-lumbale wervelkolom;Chirurgie niet bewegingsapparaat (niet cardiochirurgie);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3369;33;69;Thoraco-lumbale wervelkolom;Nieuwvormingen zonder chirurgie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3370;33;70;Thoraco-lumbale wervelkolom;Perifere zenuwaandoening;open;"Wervelkanaalstenose met motorische uitval 
Neurofibromatose type I met motorische uitval 
Perifere zenuwaandoening met motorische uitval
Zenuwlaesie met motorische uitval
";;"A2°. o.b.v. med.noodzaak
A10°. Max 3 maanden";"
A10°. Start behandeling binnen 3 maanden na diagnosestelling*";"A2°. Ruggemergaandoening
A10°. radiculair syndroom met motorische uitval";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3371;33;71;Thoraco-lumbale wervelkolom;Cerebellaire aandoeningen / encephalopathieën;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3372;33;72;Thoraco-lumbale wervelkolom;Cerebrovasculair accident / centrale parese;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3373;33;73;Thoraco-lumbale wervelkolom;Multiple sclerose / ALS/ spinale spieratrofie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3374;33;74;Thoraco-lumbale wervelkolom;Parkinson / extrapyramidale aandoening;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3375;33;75;Thoraco-lumbale wervelkolom;HNP met radiculair syndroom;open;Hernia nucleï pulposi (HNP) met motorische uitval (a.g.v. radiculopathie), Radiculair syndroom met motorische uitval;;3 maanden;Start behandeling binnen 3 maanden na diagnosestelling*;"A10°. radiculair syndroom met motorische uitval;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3376;33;76;Thoraco-lumbale wervelkolom;Dwarslaesie (incl. traumatisch en partieel);open;syndroom van Brown-Séquard, dwarsleasie;;o.b.v. med.noodzaak;;A2°. Ruggemergaandoening;Bijlage 1;x;x;;;;;;;;;;;;;;x;;;;;;;x;;;;;
3377;33;77;Thoraco-lumbale wervelkolom;Neurotraumata;open;;;o.b.v. med.noodzaak;;"A2°. ruggemergaandoening;
A4°. perifere zenuwaandoening indien sprake is van motorische uitval;";Bijlage 1;x;x;;;;;;;;;;;;;;x;;;;;;;x;;;;;
3378;33;78;Thoraco-lumbale wervelkolom;Overige neurologische aandoeningen / neuropathieën /ziekten van neurologische oorsprong;open;Polyradiculo/ -neuropathie met parese(n);;o.b.v. med.noodzaak;;"A2°. ruggemergaandoening;
A7°. aangeboren afwijking van het centraal zenuwstelsel
A9°. uitvalsverschijnselen als gevolg van een tumor in de hersenen of het ruggenmerg dan wel als gevolg van hersenletsel
";Bijlage 1;x;x;;;;;;;;;;;;;;x;;;;;;;x;;;;;
3379;33;79;Thoraco-lumbale wervelkolom;Psychomotore retardatie / ontwikkelingsstoornissen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3380;33;80;Thoraco-lumbale wervelkolom;Symptomatologie (nog zonder aanwijsbare pathologie);open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3381;33;81;Thoraco-lumbale wervelkolom;Psychosomatische aandoeningen;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3382;33;82;Thoraco-lumbale wervelkolom;Hyperventilatie zonder longpathologie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3383;33;83;Thoraco-lumbale wervelkolom;Proctologie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3384;33;84;Thoraco-lumbale wervelkolom;M.D.L. (Maag, Darm, Lever);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3385;33;85;Thoraco-lumbale wervelkolom;Seksuologie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3386;33;86;Thoraco-lumbale wervelkolom;Urine incontinentie, incontinentie urinae;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3387;33;87;Thoraco-lumbale wervelkolom;Fecale incontinentie, incontinentie alvi;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3388;33;88;Thoraco-lumbale wervelkolom;Urologie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3389;33;89;Thoraco-lumbale wervelkolom;Gynaecologie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3390;33;90;Thoraco-lumbale wervelkolom;Reumatoïde arthritis, chronische reuma;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3391;33;91;Thoraco-lumbale wervelkolom;Juveniel reuma;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3392;33;92;Thoraco-lumbale wervelkolom;(Poly-) arthritis;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3393;33;93;Thoraco-lumbale wervelkolom;Spondylitis ankylopoetica / ankylose;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3394;33;94;Thoraco-lumbale wervelkolom;Overige reumatische- en collageenaandoeningen ;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395;33;95;Thoraco-lumbale wervelkolom;Littekenweefsel;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396;33;96;Thoraco-lumbale wervelkolom;Sclerodermie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3397;33;97;Thoraco-lumbale wervelkolom;Psoriasis;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3398;33;98;Thoraco-lumbale wervelkolom;Hyperhydrosis;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3399;33;99;Thoraco-lumbale wervelkolom;Overige huidaandoeningen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3400;34;00;Lumbale wervelkolom;Amputatie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3401;34;01;Lumbale wervelkolom;Gewrichten, uitgezonderd wervelkolom, meniscectomie, synovectomie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3402;34;02;Lumbale wervelkolom;Botten, uitgezonderd wervelkolom;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3403;34;03;Lumbale wervelkolom;Meniscectomie, synovectomie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3404;34;04;Lumbale wervelkolom;Pees, spier, ligament;open;"Bandlaesie, Capsulotomie, Myositis ossificans, Peestransplantatie, Peestranspositie, Tenolysis; alle postoperatieve fase";;12 mnd in aansluiting op opname ziekenhuis of revalidatie-inrichting.;Start behandeling binnen 3 maanden na ontslag*;"D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3405;34;05;Lumbale wervelkolom;Wervelkolom;open;"Chemonucleolyse, Fixatie wervels, Fractuur wervelkolom, Hernia nucleï pulposi (HNP), Laminectomie, Spondylodese; alle postoperatieve fase 
";;12 mnd in aansluiting op opname ziekenhuis of revalidatie-inrichting.;Start behandeling binnen 3 maanden na ontslag*;"D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3406;34;06;Lumbale wervelkolom;Verwijderde osteosynthese materiaal;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3408;34;08;Lumbale wervelkolom;Postoperatieve contractuur / atrofie;open;;;12 mnd in aansluiting op opname ziekenhuis of revalidatie-inrichting.;Start behandeling binnen 3 maanden na ontslag*;"D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3409;34;09;Lumbale wervelkolom;Overige chirurgie van het bewegingsapparaat (incl. nieuwvormingen);open;;;12 mnd in aansluiting op opname ziekenhuis of revalidatie-inrichting.;Start behandeling binnen 3 maanden na ontslag*;"D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3410;34;10;Lumbale wervelkolom;Aseptische botnecrose;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3411;34;11;Lumbale wervelkolom;Afwijkingen wervelkolom / bekken;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3412;34;12;Lumbale wervelkolom;Skeletafwijkingen (aangeboren);open;;;o.b.v. med.noodzaak;;B1°. aangeboren afwijking;Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3413;34;13;Lumbale wervelkolom;Ossificatiestoornis;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3414;34;14;Lumbale wervelkolom;Ontstekingen / nieuwvormingen in het skelet;open;;;o.b.v. med.noodzaak;;"B6°. fractuur als gevolg van morbus Kahler, botmetastase of morbus Paget;";Bijlage 1;x;x;;;;;;;;;;;;;;x;;;;;;;x;;;;;
3415;34;15;Lumbale wervelkolom;Pseudo-arthrose / epiphysiolysis / apofysitiden;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3416;34;16;Lumbale wervelkolom;Standsafwijkingen extremiteiten;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3417;34;17;Lumbale wervelkolom;Afwijkingen gewrichten, uitgezonderd wervelkolom / bekken;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3418;34;18;Lumbale wervelkolom;Overige orthopedische aandoeningen zonder chirurgie;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3419;34;19;Lumbale wervelkolom;Dupuytren;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3420;34;20;Lumbale wervelkolom;Epicondylitis / tendinitis / tendovaginitis;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3421;34;21;Lumbale wervelkolom;Bursitis (niet traumatisch) / capsulitis;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3422;34;22;Lumbale wervelkolom;Chondropathie / arthropathie / meniscuslaesie;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3423;34;23;Lumbale wervelkolom;Artrose;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3424;34;24;Lumbale wervelkolom;Osteoporose;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3425;34;25;Lumbale wervelkolom;Syndroom van Costen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3426;34;26;Lumbale wervelkolom;Spier-, pees- en fascie aandoeningen;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3427;34;27;Lumbale wervelkolom;Discusdegeneratie, coccygodynie / HNP;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3428;34;28;Lumbale wervelkolom;Sudeckse a(dys)trofie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3431;34;31;Lumbale wervelkolom;Gewrichtcontusie / -distorsie;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3432;34;32;Lumbale wervelkolom;Luxatie (sub-);open;Luxatie, na opname of revalidatie(dag)behandeling;;12 mnd in aansluiting op opname ziekenhuis of revalidatie-inrichting.;Start behandeling binnen 3 maanden na ontslag*;"D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3433;34;33;Lumbale wervelkolom;Spier-, peesruptuur / haematoom;open;;;12 mnd in aansluiting op opname ziekenhuis of revalidatie-inrichting.;Start behandeling binnen 3 maanden na ontslag*;"D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling;";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3434;34;34;Lumbale wervelkolom;Hydrops / haemarthos / haematoom;open;;;;;;Niet Bijlage 1;;;x;;;;;;;;;;;;;;x;x;x;x;;;;x;x;x;;
3435;34;35;Lumbale wervelkolom;Myositis ossificans / adhaesies / traumatische bursitis;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3436;34;36;Lumbale wervelkolom;Fracturen;open;Compressiefractuur (i.c. van wervels) - na opname ;;"B18° 6 maanden
D5°  Max 12 maanden in aansluiting op opname ziekenhuis of revalidatie-inrichting.";D5° Start behandeling binnen 3 maanden na ontslag*.;"B18°. fracturen indien deze conservatief worden behandeld
D5°. status na opname in een ziekenhuis, een verpleeginrichting of een instelling voor revalidatie dan wel na dagbehandeling in een instelling voor revalidatie en de hulp dient ter bespoediging van het herstel na ontslag naar huis of de beëindiging van de dagbehandeling";Bijlage 1 / Niet Bijlage 1 ;x;x;x;; ; ;;;;;;;;;;x;x;x;x;x;;;x;x;x;x;;
3437;34;37;Lumbale wervelkolom;?;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3438;34;38;Lumbale wervelkolom;Whiplash injury (nektrauma);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3439;34;39;Lumbale wervelkolom;Status na brandwonden;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3440;34;40;Lumbale wervelkolom;Hartaandoeningen (niet genoemd onder 41 t/m 49);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3441;34;41;Lumbale wervelkolom;Myocard-infarct (AMI);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3442;34;42;Lumbale wervelkolom;Status na coronary artery bypassoperatie (CABG);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3443;34;43;Lumbale wervelkolom;Status na percutane transluminale coronair angioplastiek (PTCA);dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3444;34;44;Lumbale wervelkolom;Status na hartklepoperatie;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3445;34;45;Lumbale wervelkolom;Status na operatief gecorrigeerde congenitale afwijkingen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3446;34;46;Lumbale wervelkolom;Lymfevataandoeningen / oedeem;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3447;34;47;Lumbale wervelkolom;Ulcus / decubitus / necrose;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3448;34;48;Lumbale wervelkolom;Algemeen vaatlijden, circulatiestoornissen;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3449;34;49;Lumbale wervelkolom;?;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3450;34;50;Lumbale wervelkolom;Cara;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3451;34;51;Lumbale wervelkolom;Aangeboren afwijkingen tractus respiratorius;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3452;34;52;Lumbale wervelkolom;Pneumothorax / longoedeem;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3453;34;53;Lumbale wervelkolom;Luchtweginfecties;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3454;34;54;Lumbale wervelkolom;COPD;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3455;34;55;Lumbale wervelkolom;Emfyseem;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3456;34;56;Lumbale wervelkolom;Interstitiële longaandoeningen incl. sarcoïdose;dicht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
